Id,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice,OverallQual,ExterQual,BsmtQual,KitchenQual,MSZoning_RM,Neighborhood_NoRidge,Neighborhood_NridgHt,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,GarageType_Detchd,SaleType_New,SaleCondition_Partial
2471,1950,2005,0.0,976.0,976,1952,1,8,2,1950.0,1.0,299.0,163000.0,6.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2472,1915,1950,0.0,1138.0,1138,2180,1,7,1,2006.0,2.0,720.0,163000.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2473,1958,1958,0.0,808.0,838,1315,2,5,0,1958.0,2.0,436.0,163000.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2474,1910,1950,0.0,771.0,866,1484,2,6,0,1910.0,1.0,264.0,163000.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2475,1937,1980,0.0,1005.0,1262,2267,1,7,2,1937.0,2.0,498.0,163000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2476,1942,1979,0.0,672.0,778,1282,1,4,0,1942.0,1.0,240.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2477,1963,1963,0.0,925.0,999,999,1,6,0,1963.0,1.0,308.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2478,1964,1980,30.0,1420.0,1452,1452,1,6,1,1964.0,2.0,572.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2479,1964,1964,0.0,1005.0,1005,1005,1,5,0,1964.0,2.0,440.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2480,1964,2001,50.0,980.0,1020,1020,2,5,1,1970.0,2.0,528.0,163000.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2481,1966,1966,442.0,1040.0,1040,1040,1,6,0,1966.0,1.0,264.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2482,1971,1990,0.0,768.0,868,868,1,6,0,1989.0,2.0,576.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2483,1968,1968,89.0,876.0,897,897,1,5,0,1968.0,1.0,264.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2484,1967,1967,323.0,943.0,943,943,1,5,0,1972.0,2.0,528.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2485,1966,1966,0.0,912.0,912,912,1,6,0,1966.0,1.0,315.0,163000.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2486,1956,1998,0.0,1240.0,1375,1375,1,6,1,1956.0,1.0,323.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2487,1920,1996,356.0,671.0,1567,2654,3,11,1,1946.0,2.0,638.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2488,1940,1998,0.0,680.0,798,1302,1,6,2,1940.0,1.0,224.0,163000.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,1954,1995,0.0,967.0,1299,1299,1,6,1,1954.0,2.0,494.0,163000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2490,1958,1998,340.0,1158.0,1176,1176,1,6,2,1958.0,1.0,303.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2491,1945,1950,0.0,0.0,998,998,1,5,0,1952.0,2.0,460.0,163000.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,1984,1984,136.0,1190.0,1522,1522,2,7,1,1984.0,2.0,552.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2493,1948,2005,0.0,409.0,1325,1325,2,6,1,1996.0,2.0,576.0,163000.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2494,1953,1953,0.0,1073.0,1630,1630,2,6,1,1953.0,2.0,649.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2495,1946,1950,0.0,484.0,1242,1242,1,4,0,1946.0,1.0,336.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2496,1954,1994,300.0,1288.0,2422,2422,3,6,2,1954.0,2.0,527.0,163000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2497,1954,1954,0.0,988.0,988,1626,1,6,0,1954.0,1.0,332.0,163000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2498,1958,1958,0.0,864.0,864,864,1,6,0,1958.0,1.0,399.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2499,1958,1994,0.0,0.0,943,943,1,5,0,1958.0,1.0,308.0,163000.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2500,1984,1984,149.0,1038.0,1038,1038,2,5,0,1984.0,1.0,264.0,163000.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2501,1951,1951,0.0,1342.0,1342,1342,1,7,0,1951.0,1.0,256.0,163000.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2502,1951,1994,0.0,1080.0,1080,1480,1,7,1,1951.0,1.0,253.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2503,1920,1950,0.0,951.0,986,1362,2,7,0,1920.0,1.0,280.0,163000.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2504,1984,1984,0.0,1105.0,1105,1822,2,7,1,1984.0,2.0,515.0,163000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2505,1994,2001,0.0,779.0,1029,1958,2,7,1,1994.0,2.0,499.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2506,2007,2007,306.0,1643.0,1651,1651,2,7,1,2007.0,3.0,870.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2507,2006,2007,0.0,2140.0,2140,2140,2,8,0,2006.0,3.0,894.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2508,2007,2007,306.0,1643.0,1651,1651,2,7,1,2007.0,3.0,870.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2509,2005,2006,204.0,1546.0,1546,1546,2,7,0,2005.0,3.0,796.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2510,2006,2006,132.0,1489.0,1500,1500,2,7,1,2005.0,2.0,674.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2511,2005,2006,0.0,1270.0,1270,1270,2,6,0,2005.0,2.0,524.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2512,2005,2006,0.0,879.0,879,1795,2,7,0,2005.0,2.0,578.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2513,1988,1988,360.0,929.0,946,1873,2,7,1,1988.0,2.0,619.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2514,1976,1976,0.0,966.0,1743,1743,0,5,2,1976.0,2.0,529.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2515,1994,1994,0.0,1022.0,1022,1022,1,6,0,1995.0,2.0,747.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2516,1997,2006,0.0,635.0,646,1308,2,6,0,1997.0,2.0,497.0,163000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2517,1994,1994,0.0,990.0,990,990,1,5,0,1995.0,1.0,384.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2518,1996,1996,0.0,1097.0,1097,1097,1,6,0,1996.0,1.0,242.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2519,1999,1999,0.0,988.0,988,1873,2,7,1,1999.0,2.0,597.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2520,1998,1999,290.0,853.0,853,1753,2,7,1,1998.0,2.0,534.0,163000.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2521,2001,2001,0.0,845.0,845,1690,2,7,0,2001.0,2.0,517.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2522,2000,2000,144.0,985.0,985,1842,2,7,1,2000.0,2.0,486.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2523,1974,1974,0.0,864.0,894,894,1,5,0,1974.0,2.0,440.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2524,1976,1976,113.0,1015.0,1025,1025,2,6,1,1979.0,2.0,370.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2525,1977,1977,51.0,995.0,1009,1009,2,6,1,1977.0,2.0,576.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2526,1977,1977,0.0,1040.0,1040,1040,1,5,0,1977.0,2.0,748.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2527,1977,1977,0.0,876.0,907,907,1,5,0,1977.0,1.0,308.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2528,1975,1975,0.0,864.0,879,879,1,5,0,1975.0,2.0,440.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2529,1972,2000,0.0,864.0,864,864,1,5,0,1977.0,2.0,576.0,163000.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2530,1972,2006,0.0,385.0,875,875,1,5,0,1975.0,2.0,728.0,163000.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2531,2000,2000,0.0,1673.0,1673,1673,2,7,1,2000.0,2.0,583.0,163000.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2532,2003,2003,0.0,979.0,992,1932,2,7,1,2003.0,2.0,610.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2533,2002,2002,214.0,860.0,860,1729,2,7,0,2002.0,2.0,542.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2534,1994,1995,519.0,1556.0,1592,1592,2,7,1,1994.0,2.0,484.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2535,2001,2001,256.0,1531.0,1531,2439,2,7,1,2001.0,2.0,560.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2536,1996,2002,254.0,860.0,1212,1992,2,7,2,1996.0,2.0,608.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2537,1999,2000,158.0,1341.0,1341,1341,1,5,1,1999.0,2.0,482.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2538,2007,2007,0.0,738.0,738,1476,2,7,0,2007.0,2.0,552.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2539,2005,2005,0.0,1169.0,1190,1190,2,5,0,2005.0,2.0,578.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2540,2006,2007,0.0,1330.0,1330,1330,2,6,1,2006.0,2.0,437.0,163000.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2541,2006,2006,0.0,738.0,738,1491,2,7,1,2006.0,2.0,484.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2542,2005,2005,0.0,768.0,768,1536,2,6,0,2005.0,2.0,400.0,163000.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2543,1967,1967,162.0,936.0,936,936,1,4,1,1967.0,1.0,384.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2544,1963,1963,20.0,1088.0,1088,1088,1,4,0,2002.0,2.0,520.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2545,1925,1950,0.0,901.0,901,1351,1,7,1,1975.0,2.0,576.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2546,1960,1960,198.0,1179.0,1179,1179,1,5,0,1960.0,2.0,622.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2547,1976,1976,0.0,960.0,1044,1044,1,7,1,1976.0,2.0,528.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2548,1979,1979,0.0,0.0,1100,2233,2,11,0,1979.0,2.0,579.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,2005,2006,0.0,734.0,734,1408,2,6,0,2005.0,2.0,489.0,163000.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2550,2008,2009,1224.0,5095.0,5095,5095,2,15,2,2008.0,3.0,1154.0,163000.0,9.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2551,2005,2005,76.0,547.0,1072,1072,1,5,0,2005.0,2.0,525.0,163000.0,5.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2552,1959,2000,0.0,960.0,960,960,1,4,0,1959.0,1.0,392.0,163000.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2553,1955,1955,128.0,0.0,1152,1152,2,6,0,1979.0,0.0,0.0,163000.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2554,1946,1950,0.0,1195.0,1195,1195,2,8,0,1979.0,0.0,0.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2555,1920,1995,0.0,660.0,740,865,1,4,1,1920.0,1.0,216.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2556,1955,1955,0.0,768.0,768,768,1,4,1,1959.0,1.0,355.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2557,1955,1955,0.0,864.0,864,864,1,5,0,1996.0,2.0,528.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2558,1923,1950,0.0,1296.0,1296,2592,2,12,0,1979.0,0.0,0.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2559,1926,1950,0.0,1290.0,1422,1422,1,6,0,1973.0,1.0,352.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2560,1921,2005,0.0,651.0,759,1298,2,8,1,1994.0,1.0,240.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2561,1930,1995,0.0,531.0,567,1098,1,5,1,1930.0,1.0,216.0,163000.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2562,1921,1950,0.0,585.0,851,1436,1,7,1,1992.0,1.0,228.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2563,1926,1991,0.0,686.0,686,1461,1,6,1,1926.0,1.0,225.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2564,1927,1992,0.0,851.0,867,1718,2,8,1,1927.0,2.0,264.0,163000.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2565,1951,1951,0.0,0.0,1226,1226,1,7,1,1951.0,2.0,400.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2566,1930,2003,0.0,930.0,1230,1755,2,7,1,1930.0,1.0,231.0,163000.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2567,1941,1950,0.0,728.0,760,1355,2,5,0,1966.0,2.0,528.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2568,1960,1960,423.0,1560.0,1560,1560,1,6,3,1960.0,2.0,580.0,163000.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2569,1968,1968,0.0,1488.0,1488,1488,2,7,2,1968.0,2.0,552.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2570,1980,1980,0.0,516.0,529,1045,1,5,1,1980.0,2.0,462.0,163000.0,5.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2571,1995,1996,0.0,1680.0,1680,1680,2,7,0,1996.0,2.0,628.0,163000.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2572,1988,1988,0.0,1004.0,1020,1020,1,4,0,1988.0,2.0,509.0,163000.0,7.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2573,1971,1971,652.0,1696.0,1696,1696,2,7,2,1971.0,2.0,625.0,163000.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2574,1986,1986,0.0,279.0,2726,2726,2,6,1,1986.0,2.0,691.0,163000.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2575,1940,1950,0.0,720.0,720,1215,1,6,0,1965.0,2.0,720.0,163000.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2576,1925,2003,0.0,936.0,936,1601,2,6,0,1979.0,0.0,0.0,163000.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,1923,1999,0.0,859.0,942,1828,2,6,0,1979.0,2.0,480.0,163000.0,4.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2578,1922,1950,0.0,816.0,816,816,1,5,0,1922.0,1.0,100.0,163000.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2579,1939,1950,0.0,0.0,640,845,1,4,0,1950.0,1.0,256.0,163000.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2580,1895,2006,0.0,957.0,1034,1991,2,9,0,1979.0,0.0,0.0,163000.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2581,1957,1980,0.0,1073.0,1073,1073,1,6,0,1985.0,2.0,720.0,163000.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2582,1930,2007,0.0,837.0,1001,1001,1,5,0,1930.0,1.0,216.0,163000.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2583,2006,2007,473.0,1573.0,1625,1625,2,5,1,2006.0,2.0,495.0,163000.0,7.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2584,1979,1979,0.0,1001.0,1299,1299,2,5,1,1979.0,2.0,486.0,163000.0,5.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2585,2002,2002,166.0,1441.0,1392,1392,2,6,1,2002.0,3.0,650.0,163000.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2586,2002,2002,0.0,1409.0,1409,1409,1,4,1,2002.0,2.0,576.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2587,1991,1992,0.0,1454.0,1478,1478,2,6,1,1991.0,2.0,506.0,163000.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2588,1975,1975,50.0,852.0,918,918,1,4,0,1975.0,1.0,360.0,163000.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2589,1974,1974,0.0,970.0,1026,1026,1,5,1,1974.0,2.0,528.0,163000.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2590,1987,1987,352.0,1501.0,1501,1501,2,5,2,1987.0,2.0,512.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,1958,1995,1224.0,585.0,2279,2279,2,7,1,1958.0,2.0,461.0,163000.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2592,2006,2007,0.0,1689.0,1689,1689,2,7,0,2007.0,2.0,433.0,163000.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2593,2006,2007,0.0,1546.0,1564,1564,2,6,1,2207.0,2.0,502.0,163000.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
